onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.043519973754883	3	1	iti	4	2.36	negative	nonsocial	neg_nonsoc_201
13.052841901779175	8	1	message	4	2.36	negative	nonsocial	neg_nonsoc_201
21.05346989631653	5	1	rating	4	2.36	negative	nonsocial	neg_nonsoc_201
26.09250497817993	3	2	iti	7	2.432	positive	social	pos_soc_307
29.103264093399048	8	2	message	7	2.432	positive	social	pos_soc_307
37.120140075683594	5	2	rating	7	2.432	positive	social	pos_soc_307
42.15854597091675	3	3	iti	8	1.417	positive	nonsocial	pos_nonsoc_110
45.17000412940979	8	3	message	8	1.417	positive	nonsocial	pos_nonsoc_110
53.17041897773743	5	3	rating	8	1.417	positive	nonsocial	pos_nonsoc_110
58.20854592323303	3	4	iti	7	1.999	negative	nonsocial	neg_nonsoc_206
61.220065116882324	8	4	message	7	1.999	negative	nonsocial	neg_nonsoc_206
69.22055196762085	5	4	rating	7	1.999	negative	nonsocial	neg_nonsoc_206
74.25647306442261	3	5	iti	2	3.601	negative	nonsocial	neg_nonsoc_207
77.27045702934265	8	5	message	2	3.601	negative	nonsocial	neg_nonsoc_207
85.27081394195557	5	5	rating	2	3.601	negative	nonsocial	neg_nonsoc_207
90.30919289588928	3	6	iti	7	1.883	negative	nonsocial	neg_nonsoc_210
93.32056593894958	8	6	message	7	1.883	negative	nonsocial	neg_nonsoc_210
101.32109904289246	5	6	rating	7	1.883	negative	nonsocial	neg_nonsoc_210
