onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.034798755148586	3	1	iti	7	4.514	negative	social	neg_soc_404
13.036013271874253	8	1	message	7	4.514	negative	social	neg_soc_404
21.05208110006697	5	1	rating	7	4.514	negative	social	neg_soc_404
26.08086457625359	6	2	iti	8	1.77	positive	nonsocial	pos_nonsoc_115
32.08449814800497	8	2	message	8	1.77	positive	nonsocial	pos_nonsoc_115
40.10058963931715	5	2	rating	8	1.77	positive	nonsocial	pos_nonsoc_115
45.138174940585486	4	3	iti	3	1.937	positive	social	pos_soc_314
49.1498682277861	8	3	message	3	1.937	positive	social	pos_soc_314
57.165912392860264	5	3	rating	3	1.937	positive	social	pos_soc_314
62.190993303622236	4	4	iti	7	1.07	negative	nonsocial	neg_nonsoc_210
66.19850819713247	8	4	message	7	1.07	negative	nonsocial	neg_nonsoc_210
74.21458799943412	5	4	rating	7	1.07	negative	nonsocial	neg_nonsoc_210
79.24819276490143	4	5	iti	4	0.954	negative	social	neg_soc_420
83.26386259653373	8	5	message	4	0.954	negative	social	neg_soc_420
91.27989307691223	5	5	rating	4	0.954	negative	social	neg_soc_420
96.31638103666137	3	6	iti	6	0.887	positive	social	pos_soc_306
99.32923410180501	8	6	message	6	0.887	positive	social	pos_soc_306
107.34530421078125	5	6	rating	6	0.887	positive	social	pos_soc_306
112.38167955689005	6	7	iti	4	0.787	positive	social	pos_soc_304
118.39440432801348	8	7	message	4	0.787	positive	social	pos_soc_304
126.41046787973937	5	7	rating	4	0.787	positive	social	pos_soc_304
131.44337928730147	6	8	iti	7	2.787	positive	social	pos_soc_311
137.45956970755833	8	8	message	7	2.787	positive	social	pos_soc_311
145.4756341145776	5	8	rating	7	2.787	positive	social	pos_soc_311
150.50321248226737	3	9	iti	6	0.92	positive	nonsocial	pos_nonsoc_116
153.5083080356535	8	9	message	6	0.92	positive	nonsocial	pos_nonsoc_116
161.52437757443295	5	9	rating	6	0.92	positive	nonsocial	pos_nonsoc_116
166.5554204508653	2	10	iti	7	2.487	positive	social	pos_soc_315
168.55714956916017	8	10	message	7	2.487	positive	social	pos_soc_315
176.57319772560368	5	10	rating	7	2.487	positive	social	pos_soc_315
181.6100041396203	5	11	iti	6	1.603	negative	social	neg_soc_412
186.62237025768263	8	11	message	6	1.603	negative	social	neg_soc_412
194.63844150704972	5	11	rating	6	1.603	negative	social	neg_soc_412
199.6678992395873	4	12	iti	7	2.704	negative	nonsocial	neg_nonsoc_202
203.67103189446334	8	12	message	7	2.704	negative	nonsocial	neg_nonsoc_202
211.68709345050502	5	12	rating	7	2.704	negative	nonsocial	neg_nonsoc_202
216.72213853017274	6	13	iti	6	2.17	positive	social	pos_soc_309
222.73622350300866	8	13	message	6	2.17	positive	social	pos_soc_309
230.7522653872993	5	13	rating	6	2.17	positive	social	pos_soc_309
235.77637411448632	3	14	iti	7	0.887	negative	nonsocial	neg_nonsoc_220
238.78493674249512	8	14	message	7	0.887	negative	nonsocial	neg_nonsoc_220
246.80100485578623	5	14	rating	7	0.887	negative	nonsocial	neg_nonsoc_220
251.83162692783117	3	15	iti	7	2.387	positive	nonsocial	pos_nonsoc_113
254.8336750705903	8	15	message	7	2.387	positive	nonsocial	pos_nonsoc_113
262.84973890741367	5	15	rating	7	2.387	positive	nonsocial	pos_nonsoc_113
267.8774395820692	6	16	iti	3	1.187	positive	nonsocial	pos_nonsoc_114
273.8821904521883	8	16	message	3	1.187	positive	nonsocial	pos_nonsoc_114
281.89824202980526	5	16	rating	3	1.187	positive	nonsocial	pos_nonsoc_114
286.9323206278541	4	17	iti	4	0.787	negative	social	neg_soc_408
290.947497810449	8	17	message	4	0.787	negative	social	neg_soc_408
298.96356022178315	5	17	rating	4	0.787	negative	social	neg_soc_408
303.9970632073273	2	18	iti	6	0.471	positive	nonsocial	pos_nonsoc_110
306.01297423171854	8	18	message	6	0.471	positive	nonsocial	pos_nonsoc_110
314.0290437704989	5	18	rating	6	0.471	positive	nonsocial	pos_nonsoc_110
319.0584652956122	4	19	iti	7	2.886	positive	nonsocial	pos_nonsoc_118
323.0616370088901	8	19	message	7	2.886	positive	nonsocial	pos_nonsoc_118
331.07770483708373	5	19	rating	7	2.886	positive	nonsocial	pos_nonsoc_118
336.10877650839575	4	20	iti	6	2.503	positive	social	pos_soc_318
340.1102883821495	8	20	message	6	2.503	positive	social	pos_soc_318
348.1263493679953	5	20	rating	6	2.503	positive	social	pos_soc_318
353.154184608823	2	21	iti	7	3.587	positive	nonsocial	pos_nonsoc_102
355.1591065376351	8	21	message	7	3.587	positive	nonsocial	pos_nonsoc_102
363.1751737956329	5	21	rating	7	3.587	positive	nonsocial	pos_nonsoc_102
368.2115537033069	6	22	iti	6	4.037	negative	social	neg_soc_411
374.2242710618866	8	22	message	6	4.037	negative	social	neg_soc_411
382.240337464591	5	22	rating	6	4.037	negative	social	neg_soc_411
387.27796296465203	2	23	iti	4	2.304	positive	nonsocial	pos_nonsoc_103
389.2897186882765	8	23	message	4	2.304	positive	nonsocial	pos_nonsoc_103
397.3058150262523	5	23	rating	4	2.304	positive	nonsocial	pos_nonsoc_103
402.33805132217003	3	24	iti	7	4.17	negative	social	neg_soc_413
405.3384832453712	8	24	message	7	4.17	negative	social	neg_soc_413
413.3545490778797	5	24	rating	7	4.17	negative	social	neg_soc_413
418.38384145367945	3	25	iti	6	0.753	negative	nonsocial	neg_nonsoc_211
421.3872204330746	8	25	message	6	0.753	negative	nonsocial	neg_nonsoc_211
429.40331363497444	5	25	rating	6	0.753	negative	nonsocial	neg_nonsoc_211
434.4342253664081	2	26	iti	3	2.053	negative	nonsocial	neg_nonsoc_214
436.43605569443025	8	26	message	3	2.053	negative	nonsocial	neg_nonsoc_214
444.45209643833005	5	26	rating	3	2.053	negative	nonsocial	neg_nonsoc_214
449.4881393603773	5	27	iti	4	3.554	negative	social	neg_soc_418
454.5012843656914	8	27	message	4	3.554	negative	social	neg_soc_418
462.51734592173307	5	27	rating	4	3.554	negative	social	neg_soc_418
467.55063622430134	5	28	iti	6	1.654	positive	social	pos_soc_307
472.5665233004747	8	28	message	6	1.654	positive	social	pos_soc_307
480.5825868522006	5	28	rating	6	1.654	positive	social	pos_soc_307
485.61434731985264	5	29	iti	3	1.187	negative	nonsocial	neg_nonsoc_219
490.6150976973222	8	29	message	3	1.187	negative	nonsocial	neg_nonsoc_219
498.6311638149282	5	29	rating	3	1.187	negative	nonsocial	neg_nonsoc_219
503.65781875076937	4	30	iti	4	3.737	negative	nonsocial	neg_nonsoc_213
507.6637544874402	8	30	message	4	3.737	negative	nonsocial	neg_nonsoc_213
515.6798206050462	5	30	rating	4	3.737	negative	nonsocial	neg_nonsoc_213
520.7170737673514	5	31	iti	6	1.137	positive	nonsocial	pos_nonsoc_106
525.7290153747554	8	31	message	6	1.137	positive	nonsocial	pos_nonsoc_106
533.7450700884492	5	31	rating	6	1.137	positive	nonsocial	pos_nonsoc_106
538.7779036643051	4	32	iti	8	3.986	negative	social	neg_soc_416
542.7943184565493	8	32	message	8	3.986	negative	social	neg_soc_416
550.8103808678834	5	32	rating	8	3.986	negative	social	neg_soc_416
555.8440663160345	6	33	iti	3	4.52	positive	social	pos_soc_310
561.8594821255074	8	33	message	3	4.52	positive	social	pos_soc_310
569.8755485282109	5	33	rating	3	4.52	positive	social	pos_soc_310
574.9052962052338	6	34	iti	6	1.037	negative	nonsocial	neg_nonsoc_216
580.907985818094	8	34	message	6	1.037	negative	nonsocial	neg_nonsoc_216
