onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.044703908806696	2	1	iti	4	0.881	positive	nonsocial	pos_nonsoc_101
12.058898359206069	8	1	message	4	0.881	positive	nonsocial	pos_nonsoc_101
20.07496476190863	5	1	rating	4	0.881	positive	nonsocial	pos_nonsoc_101
25.120161034654302	5	2	iti	8	2.704	positive	social	pos_soc_317
30.12414214065211	8	2	message	8	2.704	positive	social	pos_soc_317
38.14021567080272	5	2	rating	8	2.704	positive	social	pos_soc_317
43.17429341355455	3	3	iti	9	1.854	positive	nonsocial	pos_nonsoc_108
46.18953987492205	8	3	message	9	1.854	positive	nonsocial	pos_nonsoc_108
54.205598009790265	5	3	rating	9	1.854	positive	nonsocial	pos_nonsoc_108
59.2343555420739	3	4	iti	7	1.42	positive	nonsocial	pos_nonsoc_109
62.23827022027763	8	4	message	7	1.42	positive	nonsocial	pos_nonsoc_109
70.25431181947351	5	4	rating	7	1.42	positive	nonsocial	pos_nonsoc_109
75.28360847173826	4	5	iti	7	1.287	positive	social	pos_soc_313
79.28689279865648	8	5	message	7	1.287	positive	social	pos_soc_313
87.30303247150368	5	5	rating	7	1.287	positive	social	pos_soc_313
92.33346837466888	2	6	iti	3	1.404	negative	social	neg_soc_401
94.3357742458611	8	6	message	3	1.404	negative	social	neg_soc_401
102.35176595293524	5	6	rating	3	1.404	negative	social	neg_soc_401
107.38028770931851	3	7	iti	6	2.103	positive	social	pos_soc_316
110.38448007280385	8	7	message	6	2.103	positive	social	pos_soc_316
118.40051682533522	5	7	rating	6	2.103	positive	social	pos_soc_316
123.43317706171365	4	8	iti	7	1.537	positive	social	pos_soc_308
127.44976034677165	8	8	message	7	1.537	positive	social	pos_soc_308
135.46588148825685	5	8	rating	7	1.537	positive	social	pos_soc_308
140.49673135346166	2	9	iti	7	1.654	positive	nonsocial	pos_nonsoc_105
142.49862639869025	8	9	message	7	1.654	positive	nonsocial	pos_nonsoc_105
150.51466571710262	5	9	rating	7	1.654	positive	nonsocial	pos_nonsoc_105
155.54478345109965	3	10	iti	7	1.221	positive	social	pos_soc_320
158.5473402083735	8	10	message	7	1.221	positive	social	pos_soc_320
166.56340461539367	5	10	rating	7	1.221	positive	social	pos_soc_320
171.59255387208395	6	11	iti	2	1.554	negative	social	neg_soc_414
177.59580142138293	8	11	message	2	1.554	negative	social	neg_soc_414
185.61186012644612	5	11	rating	2	1.554	negative	social	neg_soc_414
190.64169133713222	4	12	iti	6	0.837	positive	social	pos_soc_303
194.64448843186983	8	12	message	6	0.837	positive	social	pos_soc_303
202.66055654516094	5	12	rating	6	0.837	positive	social	pos_soc_303
207.69127612066222	3	13	iti	9	2.504	positive	nonsocial	pos_nonsoc_119
210.6932572654332	8	13	message	9	2.504	positive	nonsocial	pos_nonsoc_119
218.7092757717037	5	13	rating	9	2.504	positive	nonsocial	pos_nonsoc_119
223.74008059145126	2	14	iti	1	1.854	negative	social	neg_soc_403
225.7420400687879	8	14	message	1	1.854	negative	social	neg_soc_403
233.7581193008955	5	14	rating	1	1.854	negative	social	neg_soc_403
238.79403706499943	6	15	iti	8	1.887	negative	social	neg_soc_405
244.8071735173762	8	15	message	8	1.887	negative	social	neg_soc_405
252.82324248596342	5	15	rating	8	1.887	negative	social	neg_soc_405
257.8526449095225	5	16	iti	7	3.32	negative	nonsocial	neg_nonsoc_206
262.8558032232031	8	16	message	7	3.32	negative	nonsocial	neg_nonsoc_206
270.8718442522004	5	16	rating	7	3.32	negative	nonsocial	neg_nonsoc_206
275.9051667708227	6	17	iti	2	1.804	negative	social	neg_soc_415
281.92096632196626	8	17	message	2	1.804	negative	social	neg_soc_415
289.93700649566745	5	17	rating	2	1.804	negative	social	neg_soc_415
294.96474565852986	2	18	iti	2	3.603	negative	nonsocial	neg_nonsoc_215
